frecuencia1,ugen1,frecuencia2,ugen2,frecuencia3,ugen3,clase
10335,3,18445,6,8263,7,1
9861,3,3287,10,11171,5,2
8022,1,13599,1,13864,2,0
12760,0,15822,8,17894,5,0
14291,11,8527,1,6141,2,3
8908,3,17189,5,13594,5,0
9493,1,18378,0,17019,11,0
19335,4,126,6,13291,10,3
4259,5,17082,5,15434,5,0
2165,11,16567,5,747,11,1
14563,11,3922,5,16853,6,3
2822,9,13982,6,7773,9,1
6260,3,18938,11,17649,10,0
527,9,13604,2,1956,7,1
10433,3,6626,5,16728,3,2
250,7,13909,3,14993,2,2
15108,0,7243,5,16706,1,0
138,4,7139,6,13746,3,2
9468,7,8960,9,9804,1,2
12213,11,12158,11,5332,1,1
9367,0,14034,9,4708,5,1
10919,9,19550,7,3653,11,1
8236,9,3201,0,17969,2,2
13161,11,11383,10,11746,10,0
11432,8,6026,5,9080,5,3
7780,9,8754,3,2873,3,1
17182,0,9311,11,4996,2,3
5844,7,8454,11,13512,9,2
321,1,2389,7,4591,10,2
16364,2,7977,7,3241,4,3
10890,2,1833,5,11444,9,3
5659,3,14656,4,16560,9,0
11802,8,18646,11,15607,6,0
9854,3,16067,0,10956,5,0
15475,0,16176,4,10502,7,0
9539,11,7929,11,804,11,1
11107,10,12015,7,3731,0,1
846,11,17464,1,14303,1,0
19504,1,19834,5,16080,5,0
16844,5,3174,2,1387,5,3
5774,6,12997,0,10915,9,1
3037,0,19810,10,4614,3,1
13560,8,683,0,10359,0,3
14614,9,7274,5,7351,6,3
2950,8,18471,3,17365,4,0
11030,4,5346,9,16337,9,2
17649,11,14511,8,18882,8,0
2753,10,17749,3,3683,9,1
5008,1,7979,8,14356,7,2
10559,1,2270,11,1103,7,3
6964,8,8888,0,13475,8,2
7771,6,1834,5,13532,1,2
52,5,3426,6,8164,4,2
2780,0,10787,11,17181,3,2
12887,1,4271,11,9557,0,3
16004,8,19538,4,19360,2,0
14339,1,11234,1,12202,4,0
279,8,1984,0,5537,8,2
16410,6,9831,6,118,0,3
13171,1,4144,10,4186,2,3
8985,3,16520,4,15217,11,0
4467,2,13978,5,9533,6,1
7274,1,19899,9,3488,1,1
11725,7,18036,1,18490,10,0
4210,7,12199,4,5635,9,1
3074,6,6282,1,17318,2,2
8088,0,17866,3,16657,7,0
8757,11,5882,11,16706,0,2
12867,7,17193,2,2630,3,1
9223,8,6447,6,14487,3,2
10890,10,1315,7,19679,8,2
17565,9,1476,3,7541,7,3
14143,7,10992,0,13081,0,0
16071,7,8386,6,9995,4,3
14966,5,4526,4,8778,10,3
8215,5,51,10,18941,4,2
4837,1,4554,1,1688,5,2
19207,7,7047,1,7812,10,3
13926,4,4558,9,5258,11,3
10891,3,18752,1,3524,1,1
14108,1,4373,3,4128,10,3
19929,8,150,0,437,8,3
15279,10,13197,10,2497,11,1
19381,9,6610,4,12113,7,3
6992,11,9357,5,3541,0,1
3000,7,18816,9,2591,5,1
12122,8,18818,3,19796,2,0
12452,0,18023,2,17677,2,0
19210,3,2466,10,8196,0,3
7101,1,6755,9,4080,3,1
15994,2,13635,0,1182,9,1
5322,8,10563,3,18596,2,0
3517,9,5519,9,11845,6,2
11789,3,19946,9,1587,1,1
17238,8,14818,1,6963,3,1
10523,2,4340,8,4194,8,3
2409,11,7857,0,17462,10,2
18813,11,17935,4,9401,6,0
9395,9,5611,7,10064,3,2
4649,4,3052,11,3611,6,2
18756,11,13342,0,11188,3,0
8352,10,5435,4,11302,0,2
10898,0,14224,5,9148,11,1
4087,7,8089,1,10729,7,2
4780,7,19824,11,5049,8,1
9608,0,8852,1,6622,9,1
18546,10,4981,11,1389,8,3
19301,6,17776,6,16824,10,0
1433,5,4457,7,15520,5,2
15834,3,14554,7,9649,0,0
16576,1,14299,0,12546,11,0
16096,4,9142,1,13979,3,3
18541,7,15879,1,5916,2,1
13077,4,14754,7,1454,7,1
8888,10,19409,6,14625,4,0
16868,2,3380,6,18543,3,3
14263,4,7034,4,8365,4,3
7744,1,16421,3,19950,0,0
7961,2,3211,0,8233,11,2
7564,8,17142,7,17345,9,0
3647,3,6648,0,1045,11,1
15907,9,4916,2,5461,6,3
1788,3,16415,6,4780,8,1
15542,7,9284,1,19774,8,0
7594,8,8801,9,5810,0,1
1501,4,11343,0,7424,7,1
6842,3,4554,0,8556,8,2
18177,4,256,10,15936,7,3
16318,8,17689,2,9007,0,0
15757,11,7730,3,18317,1,0
18667,0,3948,9,3835,2,3
18858,5,4921,3,2151,9,3
17712,3,10385,11,1169,5,3
284,3,9532,8,8712,6,2
19781,0,14701,0,18170,9,0
5349,10,1678,5,5592,0,2
15903,5,632,9,3340,6,3
16160,10,9251,6,9030,10,3
8638,6,17637,5,10590,1,0
16974,9,13875,11,7383,8,3
4997,9,2145,8,4147,0,2
3903,3,6359,7,5727,11,2
12976,0,9186,10,8013,3,3
16003,9,16433,11,3176,8,1
7215,7,10324,9,11059,11,2
9202,10,11181,9,18576,0,0
6976,3,10383,0,12226,10,2
8797,0,12136,8,8194,2,1
444,3,16872,1,7054,6,1
9351,2,12955,5,12371,9,0
6296,11,13605,8,829,2,1
13217,11,2447,2,9164,11,3
19632,8,4468,3,15198,0,3
11513,4,16790,8,3495,11,1
12886,5,15013,5,7460,9,1
19210,10,10186,10,10910,7,3
17217,5,1707,1,9837,10,3
17580,11,621,2,866,8,3
11055,2,16803,0,7049,0,1
4742,3,465,9,3712,10,2
2345,4,238,7,2584,6,2
15357,2,13066,10,18691,11,0
2055,1,1949,3,2188,2,2
1518,1,1428,1,9809,11,2
17762,2,4177,7,2021,7,3
9872,8,17014,3,19841,4,0
95,10,2586,10,12641,4,2
19406,6,13894,2,16835,7,0
2426,2,13901,8,7893,4,1
3164,7,4619,10,11403,1,2
12973,0,19461,1,5869,7,1
3268,10,18847,9,14845,7,0
13691,0,17660,1,6743,9,1
2237,5,14391,2,17582,3,0
17845,2,12480,4,11762,7,0
1290,10,7092,11,13034,9,2
5427,0,8758,7,11223,0,2
10184,5,10239,5,12401,3,0
10213,6,17222,10,3788,0,1
12073,1,1387,9,19459,5,2
15040,3,15266,10,1278,6,1
4761,8,4199,5,14846,11,2
15240,5,6923,10,11972,3,3
10417,11,17641,2,6588,1,1
3755,7,8530,3,3899,2,1
18177,1,18912,7,17134,3,0
14662,0,17426,2,9013,10,0
8399,10,15141,3,15757,1,0
2243,3,16945,9,5147,7,1
4357,1,11679,8,742,9,1
10179,11,4429,6,19371,3,2
9303,0,16477,1,13388,11,0
13219,10,895,2,18915,6,3
16821,0,1076,3,11645,11,3
16396,3,19645,4,17995,2,0
548,11,8321,6,4117,7,2
8101,6,12324,5,10602,1,1
2513,6,11995,8,2012,8,1
18293,6,12140,5,14065,10,0
6205,9,9296,10,15923,4,2
12187,8,9113,9,10928,6,3
12916,9,13869,4,9889,10,0
3993,4,8675,11,11404,10,2
12090,10,9306,9,17105,10,0
9373,4,10068,5,15172,4,0
18442,1,18243,10,13516,5,0
12942,8,1354,11,13664,11,3
11955,9,13303,4,14956,0,0
14383,4,9246,2,947,4,3
4634,2,13493,2,9432,7,1
14523,6,10616,9,13341,1,0
6707,6,13834,5,6739,1,1
7062,4,19671,8,11590,9,0
19494,6,14881,3,14726,9,0
6460,8,11965,7,2511,5,1
19514,2,10023,8,18313,3,0
4575,0,2798,7,18640,9,2
4228,10,16559,10,7635,5,1
3224,0,15907,7,16223,1,0
3414,1,18271,0,3479,3,1
445,7,19525,11,9468,1,1
11354,2,17089,7,1152,4,1
17194,2,19768,1,4327,3,1
15443,3,12836,11,6457,11,1
1528,5,4892,2,9390,2,2
5080,5,9685,4,14654,3,2
9263,5,8140,0,7561,11,2
18982,9,16012,1,14656,6,0
5240,5,6739,8,3509,1,1
15066,3,6810,3,8332,1,3
13715,2,14666,5,8267,2,1
209,7,1219,0,13265,2,2
19013,0,16775,0,7299,7,0
6931,8,9937,4,11542,9,2
10902,2,19217,9,17688,0,0
14501,9,8732,5,19424,10,0
17596,3,5383,8,7710,8,3
1434,3,826,11,9532,3,2
16960,4,3104,1,19946,2,3
14676,8,5732,0,7424,9,3
8939,3,6702,4,8629,8,2
16258,0,14333,8,6165,7,1
5972,4,19737,4,17513,9,0
4015,6,11862,8,10007,0,2
416,8,7018,10,15252,7,2
8544,10,19796,8,14554,1,0
14491,3,18422,0,4538,10,1
31,7,6174,6,3053,7,2
15277,3,15608,11,12070,0,0
281,6,15757,10,479,6,1
19014,2,1608,0,18103,2,3
6101,3,19346,6,2792,6,1
14644,3,13581,5,4527,8,1
2162,11,16242,0,4099,6,1
19982,8,16622,8,276,8,1
12553,7,6673,3,4918,7,3
9494,3,5294,3,11648,6,2
11553,2,193,6,19748,7,2
1691,0,16102,4,19553,3,0
2743,7,16876,9,18103,1,0
18080,10,17138,0,16080,8,0
2888,6,9152,2,6544,11,2
14784,9,16219,10,6923,8,1
10467,1,560,9,7824,11,3
5788,0,5642,3,19010,0,2
10023,1,19689,8,14733,5,0
18474,6,5244,3,18832,3,3
1032,3,1540,2,12498,4,2
402,7,1848,7,1983,5,2
13833,7,1520,5,16023,5,3
13021,4,16235,6,5370,2,1
14616,11,16559,11,16817,0,0
13158,0,13364,3,4385,0,1
2769,10,3056,2,17275,4,2
7638,3,18657,10,14270,4,0
16442,5,19890,8,13677,11,0
17008,6,9187,3,16343,9,0
5076,1,16505,9,10819,9,1
18433,1,8109,5,5304,0,3
19528,2,17276,2,6972,2,0
9862,4,4461,5,19292,4,2
7656,5,4713,3,13120,7,2
9597,0,12849,3,14605,4,0
19262,0,6283,11,18126,5,3
7935,6,4660,8,18783,9,2
16140,10,6723,1,18694,1,0
8072,1,11150,10,17638,3,0
1946,8,1091,10,6775,9,2
16078,7,24,0,16968,5,3
5523,2,4772,0,13987,3,2
11400,8,12653,7,12089,0,0
16353,6,8346,3,4183,3,3
10575,9,17072,5,8177,8,1
1568,9,11866,3,7303,0,1
9174,3,10840,0,8793,10,1
12801,4,17196,10,6148,5,1
3817,8,4984,1,7180,0,2
9085,6,16561,1,7675,0,1
17102,6,1309,1,18515,7,3
7342,9,5083,2,4604,7,2
7533,0,17960,10,2413,10,1
16650,8,14993,7,2934,11,1
15357,5,16702,8,17442,3,0
19944,3,11643,7,12835,10,0
18692,11,1565,9,4991,3,3
6130,10,6744,1,10576,2,2
16644,1,11384,7,15151,0,0
9143,8,657,5,17094,1,2
14816,8,9613,10,18167,1,0
1285,7,14291,5,11040,0,1
19355,4,11182,11,14052,1,0
12327,6,11391,11,1015,1,1
977,0,6413,8,8685,2,2
12369,5,12729,1,722,11,1
18703,10,11645,9,19328,11,0
19956,4,7864,2,5647,8,3
11387,8,16298,11,14962,2,0
4821,4,11170,8,11368,11,2
11831,5,13634,5,6631,11,1
16990,10,19160,1,497,6,1
88,2,18226,7,7335,6,1
4063,6,2535,8,2896,2,2
5671,7,465,5,14242,1,2
5740,10,1301,8,19383,4,2
19897,9,360,11,15156,11,3
19023,11,13892,10,9460,9,0
9985,5,8343,9,13127,10,2
4778,10,6785,4,3412,11,1
12315,0,8385,10,4445,8,3
18548,4,8650,10,4169,11,3
9679,9,2220,8,4204,8,3
8853,8,12621,9,18628,7,0
19165,10,6732,1,8985,2,3
3385,6,9242,0,10912,3,2
16187,2,4698,8,17131,10,3
1588,11,5392,8,18672,5,2
1354,11,14920,11,15896,6,0
11356,4,4305,2,1773,6,3
3110,2,2276,1,17727,10,2
6546,11,13518,10,273,10,1
17274,1,10692,0,5181,3,3
6049,1,15376,4,6973,6,1
4190,1,6736,8,5733,5,2
1373,1,8186,6,15089,1,2
17403,9,14166,9,11857,5,0
14376,10,19581,1,16704,3,0
4556,2,13620,4,17100,7,0
16776,1,19686,4,15561,8,0
10249,4,855,2,10891,6,2
18441,8,9532,5,6570,2,3
1939,10,842,5,15748,8,2
3777,6,2513,3,7547,3,2
10453,3,2624,1,17579,1,2
16807,7,13918,1,17952,3,0
6960,6,17351,7,8426,10,1
13512,11,1202,10,18851,5,3
16992,7,9227,4,8998,2,3
15184,10,828,11,6319,3,3
7854,10,3497,3,17145,10,2
1524,9,6476,6,6546,3,2
12845,8,14764,6,53,10,1
1151,11,6142,4,7243,6,2
1940,2,7284,7,4584,4,2
17072,8,3592,11,8520,1,3
1482,0,19214,9,6265,5,1
16812,10,8693,8,15677,8,0
14914,5,12466,11,2780,3,1
14124,8,16719,6,15815,1,0
19885,2,7368,7,16099,7,3
6582,8,722,5,6825,11,2
9744,1,15501,9,12188,10,0
10735,11,9994,2,581,8,1
2941,0,17975,0,8993,11,1
855,6,10249,7,7719,6,2
2518,0,7543,8,11936,2,2
18943,2,11082,3,11560,5,3
14582,5,9616,9,18901,2,0
2614,6,3489,6,14385,11,2
10101,8,15515,10,3027,0,1
2697,5,3122,9,7827,11,2
5735,2,17129,10,524,6,1
19080,10,19149,9,7992,7,0
13936,2,19687,4,15371,4,0
18106,10,1906,10,3037,5,3
5863,9,5108,1,8000,6,2
5798,1,14918,0,19964,9,0
18058,11,1486,8,2454,11,3
5960,4,10341,9,13930,8,2
5702,8,14574,2,6061,6,1
14093,1,1202,8,6959,10,3
19865,5,7520,6,735,0,3
10233,0,7383,6,18285,2,0
1000,7,13252,0,5453,2,1
1801,5,3429,7,3023,9,2
19146,7,15365,0,9358,4,0
6210,5,13784,9,17017,10,0
4189,9,19592,10,15086,9,0
5334,3,11960,11,15908,8,0
9777,7,17197,0,11892,9,0
8800,2,78,9,15744,4,2
7936,9,6241,7,3569,5,1
18385,1,6616,10,5553,2,3
12530,5,15218,8,655,10,1
5236,4,14653,6,16258,0,0
12522,9,15786,3,15455,4,0
11297,8,11345,4,4320,11,1
7070,9,14953,7,16613,3,0
8602,1,10998,8,4810,10,1
13755,0,19673,8,12351,3,0
9882,0,9072,1,11816,2,2
897,1,9708,11,11123,6,2
10150,7,10865,10,6005,0,1
13430,2,12751,10,4689,0,1
16529,3,3476,7,13794,2,3
10983,10,7289,9,2518,1,3
2859,0,2576,7,1889,4,2
9046,6,19275,9,3099,7,1
19508,8,10309,3,11947,10,3
16583,10,5196,9,7107,2,3
12880,11,19925,2,14251,11,0
2088,11,4682,6,11360,2,2
296,9,16032,9,1654,5,1
13220,10,14780,3,17999,7,0
7032,8,3752,5,6102,8,2
4524,9,1911,8,1894,8,2
129,6,12999,1,10599,10,2
3029,4,15645,2,2177,5,1
12881,2,1802,2,8573,1,3
16175,8,11883,8,19301,2,0
16391,2,2226,6,788,9,3
5394,11,8882,11,9437,7,2
3876,8,15320,8,670,10,1
11346,11,9362,1,14864,1,0
7099,11,19801,9,15304,0,0
11713,9,2213,4,19811,6,2
14963,1,5239,11,12347,11,3
17068,11,17552,5,2762,10,1
3495,2,13318,9,3017,1,1
14304,3,18636,0,8169,11,1
12222,5,9121,1,12430,2,0
9327,5,14236,2,15816,2,0
8229,7,5776,11,7910,6,2
13666,6,7004,9,17875,6,0
5346,0,15765,0,1896,7,1
13409,6,5318,8,6062,6,3
214,6,19279,8,6580,8,1
12403,0,6140,2,15218,0,3
7002,5,17269,6,8415,2,1
16669,7,14607,4,17700,5,0
18706,2,2122,5,4995,5,3
17136,11,15855,3,16932,11,0
1732,9,4715,11,15269,5,2
14628,8,11758,2,1945,1,1
6969,3,13383,0,6579,9,1
13416,11,1494,11,14135,3,3
15492,11,19812,6,13386,10,0
15124,5,12696,6,12207,5,0
10033,5,19375,6,8918,11,1
112,3,7507,4,17130,8,2
7085,9,11737,5,2974,1,1
10302,1,7852,8,8372,7,3
15282,0,13091,7,4628,6,1
6657,1,9208,11,10995,9,2
18113,6,19579,5,15833,5,0
13338,10,4335,3,3197,2,3
14275,1,10231,5,9760,4,3
6839,10,10904,8,13118,1,2
4725,4,6555,6,19364,11,2
236,5,11329,9,4967,10,1
10656,6,2881,1,5956,2,3
18641,8,18999,8,16029,6,0
19571,4,15738,7,3713,10,1
1821,4,714,1,8669,10,2
15848,10,8876,11,18282,5,0
13135,9,15825,3,12893,0,0
19968,0,5456,1,18779,1,3
13041,7,3602,0,19220,11,3
526,0,329,4,5232,1,2
16202,7,16789,7,2276,11,1
16830,11,17783,10,16041,9,0
14577,6,16675,10,18441,3,0
9890,9,18354,7,11068,10,0
19588,5,19563,2,15102,0,0
13692,11,3651,3,11825,0,3
11786,9,18793,0,4471,0,1
710,6,4577,6,7577,0,2
4960,6,14913,6,4398,3,1
14010,3,19442,3,4549,6,1
3000,1,18058,8,14612,11,0
19425,2,15046,3,15590,3,0
3349,11,4466,0,7058,1,2
5732,6,9257,1,1257,7,1
10967,11,3647,11,10691,11,3
15483,1,12290,2,7022,2,3
18942,6,17589,11,9491,0,0
17112,0,13721,5,14503,0,0
2015,5,11544,6,6729,8,1
11795,4,15397,0,2257,1,1
9653,9,19170,4,19217,8,0
540,11,4326,6,9825,10,2
11418,0,12459,4,3671,1,1
10022,10,5551,6,12879,8,2
1822,1,19780,8,10693,9,1
18057,7,7034,0,13093,3,3
3119,2,5429,8,17621,1,2
1437,9,18640,5,19004,1,0
10824,3,3489,8,2355,9,3
6521,10,2558,3,17664,8,2
14337,2,17586,2,1291,4,1
10027,10,18371,5,5576,8,1
12467,6,16882,3,1651,10,1
17517,8,7161,8,17596,5,3
4733,8,1086,8,15596,9,2
4178,5,12963,1,10378,11,1
6353,0,14413,9,3971,1,1
9546,6,15048,9,6348,4,1
15035,2,18578,3,16517,0,0
8910,7,5798,10,5520,10,3
15803,11,6956,10,3928,4,3
14174,5,11477,10,11280,5,0
9658,6,11389,9,14389,3,0
9808,9,18922,0,2377,10,1
1308,8,1383,11,18945,4,2
16468,1,7992,4,2604,11,3
553,11,7046,9,6862,4,2
15643,3,15111,2,428,1,1
9221,7,8461,2,16390,8,0
4163,0,14694,2,19786,10,0
13079,7,15860,2,16407,1,0
10781,4,4162,6,1998,9,3
1335,8,6061,8,18726,3,2
7577,0,14294,10,8021,10,1
10677,7,1378,1,4786,5,3
14664,7,11441,0,3836,9,1
13420,7,19113,0,10365,11,0
14907,10,4745,9,341,9,3
16757,11,3819,5,10911,3,3
19401,8,5768,10,16636,10,3
1571,9,7353,6,14957,4,2
11750,7,7354,11,5991,11,3
15719,6,19292,3,10220,10,0
4541,5,13312,8,17624,6,0
859,9,5408,5,19331,6,2
19651,10,10417,5,5242,3,3
1314,7,19596,2,3954,9,1
4980,3,6334,1,5046,11,2
4606,0,671,10,5856,5,2
16337,7,5578,0,16420,4,3
15377,5,10907,3,3862,1,3
6558,8,17231,7,15505,11,0
17823,8,10551,10,106,6,3
6379,3,18444,3,14182,8,0
8023,1,8936,5,1133,8,1
931,1,15475,10,19069,0,0
747,8,16456,5,11066,7,1
3082,5,1441,9,3507,10,2
14753,11,12972,11,12186,1,0
13074,8,15169,1,14554,9,0
7349,6,8002,7,1903,11,1
2218,11,2686,2,3060,4,2
4435,2,18039,8,17608,7,0
7733,5,446,4,12121,5,2
9914,5,4845,11,11293,6,2
8278,3,648,4,12180,7,2
6145,8,1744,4,3266,7,2
3790,9,19061,9,17248,10,0
14560,3,16337,2,2792,3,1
10716,10,19438,8,14041,8,0
7827,4,8064,7,15921,4,2
18619,11,7911,11,14138,11,3
8196,5,11342,6,6897,7,1
11012,4,11598,5,1062,0,1
9207,10,7508,3,2642,2,1
7436,1,8682,2,13522,0,2
923,11,11255,5,17255,10,2
17598,3,2101,7,6859,3,3
8387,2,12205,0,1029,11,1
19896,10,7480,4,2520,11,3
1896,6,12476,11,17395,6,2
16548,5,7987,3,18441,11,0
16165,6,1322,8,18468,1,3
17439,6,698,8,11680,5,3
7433,7,267,11,9676,10,2
10697,10,12095,7,7270,8,1
17748,9,7706,8,15623,5,3
3625,9,6993,1,16276,8,2
9126,5,6368,9,2909,11,1
12180,0,12408,4,10380,6,0
12067,5,15563,7,14339,1,0
7872,6,3959,3,13772,8,2
14458,11,15185,2,12275,10,0
1320,1,18758,9,17493,0,0
266,11,2191,5,14940,9,2
11624,2,8889,1,14612,10,0
7742,7,11440,10,866,9,1
18805,9,17965,5,12781,3,0
5494,1,3384,2,1398,6,2
14027,1,5714,6,15279,4,3
4378,10,1287,10,12962,6,2
16237,10,13550,2,3695,7,1
15053,4,17347,7,9592,4,0
12866,0,5333,10,9514,8,3
15931,2,842,6,649,3,3
5217,10,589,11,1087,7,2
667,6,3987,9,1413,3,2
14238,10,18525,1,1004,0,1
8204,7,16862,0,2943,1,1
9899,9,15505,3,8206,2,1
5208,7,14718,4,3807,6,1
9277,1,19863,10,15899,5,0
16242,11,19928,4,16469,2,0
905,8,17336,5,15354,8,0
27,8,6043,5,5035,7,2
2269,9,15062,9,13677,0,0
15981,1,540,1,15915,7,3
17473,11,18463,10,15993,7,0
2320,9,15297,4,11791,2,1
16039,1,15937,5,9953,4,0
14017,9,10937,7,6016,8,3
16002,10,15840,2,19193,4,0
12227,0,17075,10,11829,8,0
18126,4,8866,10,854,10,3
16537,1,5297,0,1362,8,3
18061,3,4385,10,12625,3,3
5934,9,7640,6,13663,4,2
6585,5,19369,7,19324,3,0
2580,8,17892,3,3861,6,1
8355,5,18126,2,14732,7,0
920,9,17633,1,9202,2,1
19520,0,8798,1,13274,4,3
11553,2,11720,8,1061,9,1
4584,7,2957,6,5093,2,2
3067,0,13417,5,488,10,1
1145,8,18181,11,13222,9,0
14978,7,913,3,10323,10,3
11041,4,7421,6,5681,11,3
16457,1,14287,6,14566,9,0
14462,0,19211,3,16136,10,0
14725,3,4290,5,8343,0,3
11429,1,9288,10,757,0,1
3667,6,414,0,13913,7,2
14495,2,15589,6,19768,5,0
7132,3,9312,3,1481,3,1
3690,0,8252,2,12046,9,2
7200,3,18108,5,13690,4,0
2092,10,16844,5,18152,6,0
2933,4,6319,0,9049,10,2
17007,6,11580,4,4638,11,3
17819,6,9811,10,11474,9,3
15709,7,11693,9,14122,11,0
4878,8,1381,4,53,3,2
16621,3,435,1,18004,6,3
338,9,4625,0,2444,2,2
17752,5,14988,9,5151,10,1
16025,4,19622,3,12280,2,0
4847,0,15538,7,10787,0,1
15465,3,1731,5,2858,10,3
6420,0,2596,1,13005,5,2
14143,11,2976,4,17625,10,3
18280,9,10641,1,14530,10,0
3641,0,13809,5,7527,1,1
2831,0,10504,6,18695,4,2
5283,7,14734,5,1208,4,1
16860,10,13873,4,3127,10,1
10950,8,5941,8,6289,10,3
8137,3,2687,10,18832,1,2
15624,8,8695,4,16992,3,0
17720,11,19737,0,4613,6,1
6522,1,11501,11,4033,10,1
3702,10,13164,2,10451,3,1
16614,11,17640,9,1104,4,1
11172,1,1438,5,681,3,3
240,11,7030,9,9659,0,2
15055,1,15257,8,6876,10,1
1922,10,10337,3,14549,3,2
3413,2,5841,6,13232,5,2
3824,10,15984,11,17675,0,0
17227,8,3306,6,10880,7,3
16102,3,17270,1,7699,7,0
13150,7,3263,3,11146,2,3
17248,11,9124,4,7974,0,3
19191,9,7189,7,11677,0,3
8852,0,2618,2,2943,6,3
16613,3,10714,0,13258,0,0
13964,5,11859,7,385,8,1
16530,1,5371,2,18683,11,3
15982,1,5903,6,2153,9,3
10195,6,9089,4,11243,5,2
574,7,1135,10,13957,8,2
10657,6,3531,11,16105,1,2
12880,6,2914,8,16083,8,3
4290,6,2431,6,18224,10,2
2109,11,13371,8,4591,6,1
3357,10,8024,6,12115,4,2
11085,9,9985,4,14370,2,0
16447,3,15927,10,19004,10,0
2193,9,12443,7,18029,2,2
10244,3,11966,2,12318,9,0
13651,11,9631,1,18405,11,0
2995,2,13130,1,15828,7,2
16589,10,7677,8,4119,7,3
3207,4,16910,6,3033,10,1
1046,7,18110,0,15292,7,0
17516,10,3005,11,2936,1,3
1893,5,15828,0,18797,4,0
6429,4,10396,6,19405,0,0
8692,6,18998,5,19955,7,0
3715,6,2741,5,1952,10,2
11106,8,10467,10,16147,8,0
1599,9,6457,8,18685,5,2
16604,11,15185,7,5660,3,1
3026,11,19539,8,14621,3,0
6982,7,2498,11,19084,10,2
17157,5,8823,6,18358,3,0
14509,6,1854,10,10431,5,3
763,11,7112,2,9747,4,2
3020,4,10094,2,14293,3,2
7295,0,1854,10,16168,11,2
19796,11,16298,4,16720,1,0
17829,6,3698,7,13128,9,3
1926,2,14951,11,12663,1,2
12979,5,18703,11,7768,10,1
18862,1,13808,4,7364,1,3
18839,4,8495,9,7271,4,3
15936,5,16731,11,5674,9,1
18646,8,3935,3,5387,7,3
4865,3,4906,7,1663,0,2
10218,3,4151,8,1004,6,3
12909,1,12687,1,9372,8,0
19585,5,18553,11,13730,1,0
14655,10,13715,6,14098,1,0
16067,3,3560,2,9074,0,3
610,11,6319,4,2941,9,2
19482,6,3009,4,8264,3,3
5410,6,4258,4,15684,6,2
1037,7,4069,7,12011,2,2
10497,1,7073,8,8664,9,3
11904,6,9929,3,4948,4,1
16965,7,10764,10,11335,10,3
2100,8,19271,1,8307,1,1
12990,9,3450,1,13074,2,3
18341,7,12548,0,6909,6,3
8052,10,16923,3,10742,5,0
18778,4,2150,4,18025,9,3
15080,9,16235,3,9864,10,0
11488,5,5827,10,1644,11,3
8294,3,7217,8,5514,3,1
7504,5,12616,8,10750,8,1
19253,7,11060,7,19001,10,0
13712,5,17561,5,14456,3,0
230,10,4680,8,6627,9,2
90,7,11131,9,2007,4,1
17802,4,14561,2,10394,0,0
8176,0,9959,0,10226,7,2
6751,2,11105,3,16994,3,0
5453,8,15519,0,6664,1,1
18548,0,13833,1,5533,4,3
7903,8,3232,3,5859,5,2
6122,3,3144,4,15832,9,2
5145,0,7280,1,13556,7,2
5285,3,7161,9,3699,0,1
11466,1,2511,6,11577,9,3
4293,4,3974,1,14272,10,2
239,10,9693,5,5443,8,2
10609,4,353,2,9247,4,3
19352,4,14904,0,2586,5,1
1134,5,2627,8,6648,11,2
12622,2,5950,4,12450,8,3
19050,2,12993,2,17405,4,0
15128,5,15054,11,16187,9,0
15353,2,11673,9,7374,11,3
8291,10,17047,10,11485,1,0
6439,5,15753,7,9860,0,1
5656,9,1805,6,19303,11,2
18283,0,14784,1,2958,5,1
7408,0,14475,3,161,3,1
8520,2,29,8,5076,8,2
3788,5,11070,5,14436,11,2
10252,11,190,7,9932,6,3
4647,8,15916,9,2466,11,1
9474,10,18158,11,7979,1,1
13537,5,14366,5,9819,5,0
184,8,8193,9,18593,6,2
12644,6,12029,11,4187,10,1
9388,1,6092,4,4793,2,3
8114,9,5916,8,10357,0,2
11749,1,13356,2,16711,2,0
2973,7,10714,3,18185,3,2
12327,6,7723,8,13597,5,3
9865,4,19673,11,3033,7,1
16045,3,5891,11,1708,10,3
5399,11,12492,5,10445,7,1
5601,11,8201,0,18806,2,2
7010,2,4674,11,13202,0,2
10675,4,9430,4,16600,7,0
13766,3,14292,3,5377,6,1
17444,3,10011,9,133,6,3
2654,2,13854,7,12093,11,2
17051,6,589,5,10705,10,3
7432,1,6075,0,1634,3,1
18719,7,18876,4,4400,11,1
6259,10,12904,10,3264,3,1
13980,9,18525,7,14338,2,0
9066,3,9803,7,5921,0,1
19305,5,1001,10,5160,4,3
13155,11,16004,0,15396,6,0
5916,4,1020,0,9307,7,2
9565,11,17514,2,11791,5,0
11366,9,9429,3,7553,3,3
16655,11,13071,6,19901,7,0
4240,8,5703,5,12314,8,2
2517,6,11422,7,10886,2,2
10501,5,9198,8,12312,2,0
14523,8,1561,1,12069,4,3
5117,3,11533,2,11984,8,2
9992,6,468,3,4523,7,3
16168,1,10507,9,14214,8,0
17112,4,14212,4,859,3,1
8749,5,15802,10,15958,9,0
14947,2,15185,5,8801,11,0
15681,7,1650,11,17051,5,3
13081,8,14172,8,3854,3,1
16947,0,10465,4,785,1,3
12413,5,19075,10,13216,7,0
1462,6,2488,5,4717,6,2
12415,10,5849,9,6305,1,3
12068,8,13840,6,17457,3,0
4385,2,849,10,10953,3,2
