frecuencia1,ugen1,frecuencia2,ugen2,frecuencia3,ugen3
6739,1,18974,2,11301,5
15607,9,16650,3,16730,5
11714,6,17025,4,12225,2
12657,9,10678,5,4293,2
11267,3,3094,1,2561,8
9644,9,17411,5,4834,5
4310,8,8333,9,1168,7
6467,10,19424,8,9093,7
6709,0,2874,5,19635,3
15580,8,5550,1,4170,4
4171,11,158,1,13856,10
13180,11,5179,3,7731,1
3049,0,12847,3,1413,8
12547,4,12252,1,6712,1
16555,10,6717,10,6563,7
13891,6,11882,7,16667,6
931,7,2721,4,7440,6
11119,8,17312,8,19940,8
1975,0,2113,9,13094,11
295,0,11290,11,6647,9
11759,3,1315,7,2504,8
17179,6,11392,1,1394,2
5168,3,4321,10,19152,10
7234,7,14757,7,17168,4
13697,9,3272,11,5767,11
13470,2,8022,4,1153,6
5469,4,952,0,10613,7
13189,10,6038,11,9520,5
11972,7,7489,10,282,1
7207,2,13807,0,15433,8
14931,8,13847,7,10877,11
10034,6,14150,5,5616,10
11327,6,577,4,6342,5
18378,11,2931,11,14277,8
14078,5,12524,9,14238,5
1798,9,3945,9,8861,1
1205,8,9209,6,6436,8
19085,1,2747,0,161,2
4318,9,11688,9,2891,6
17868,1,12210,2,3719,6
5202,6,5739,3,11599,8
16325,8,9374,9,14697,7
3831,9,6936,9,9847,9
2518,9,12695,7,6666,5
12019,0,713,11,4263,5
12813,4,18131,0,5992,11
9218,3,12853,11,2394,10
18702,6,7576,7,6617,4
8677,2,173,8,18684,0
9700,6,1517,9,5381,6
19059,1,2691,5,11591,8
4708,11,6949,10,4434,6
11396,1,16845,1,7911,6
9081,11,18127,7,16167,1
19009,5,5464,9,17596,11
13979,7,13916,3,3831,0
16623,9,4409,4,9024,1
2254,0,11310,4,7192,2
4171,5,17748,2,15021,3
10762,9,19292,9,4802,8
9481,5,18759,11,4070,6
5688,0,12792,7,7695,8
5164,6,15346,0,4833,2
18809,10,8614,0,13135,3
11062,0,13795,2,10988,4
14497,11,5120,0,13068,1
3801,1,2561,2,15650,7
10807,1,5745,1,4285,3
683,1,12304,3,1669,1
2705,6,5815,6,16515,6
12330,4,18087,7,6219,0
6493,7,3498,9,12431,3
16697,8,18348,7,9744,0
18172,11,5007,9,11454,7
15348,11,7754,2,5042,11
110,8,10810,2,4264,10
5428,5,5940,6,14225,0
1175,7,4448,2,19381,6
13868,3,10293,7,7218,8
19855,9,4442,9,12508,5
18343,4,12365,4,9300,1
14306,2,19496,0,12863,3
6879,10,9457,3,17544,11
18947,2,18526,4,13564,8
16976,2,4487,5,11584,7
7356,2,15420,8,15549,8
8575,6,4164,11,16107,5
2944,8,14536,6,11267,11
19281,11,14670,6,2075,0
19929,5,12773,11,18602,3
6733,3,160,5,18252,4
8804,4,11264,4,13151,5
17410,1,17819,7,6137,6
5465,10,15745,10,17470,4
12348,4,9063,5,11026,5
16116,10,8126,11,11333,0
15805,4,12402,3,8674,10
19138,0,17218,11,11814,6
12484,10,14649,6,19144,2
819,0,18835,7,18166,1
19802,3,12997,8,17128,9
12003,2,12632,10,263,8
8016,3,4615,2,167,10
9150,7,16236,1,12780,1
18772,6,18670,1,16179,9
8583,9,3182,6,16561,4
9691,1,8892,4,884,2
8979,4,1101,0,3423,4
16850,10,8075,11,1767,4
3865,10,11997,5,13007,1
17257,10,11953,11,2926,10
6640,4,16023,1,18370,7
15207,1,1925,5,1572,8
909,9,194,9,8842,8
11858,4,14163,10,5390,8
18815,3,17006,6,8726,11
19100,1,1147,5,18827,10
17434,10,5617,6,8650,11
17353,3,9086,7,1747,9
2465,6,160,4,3203,9
9557,7,8102,0,15222,9
6081,0,6251,11,12740,2
9279,6,5708,5,11002,11
12938,2,19123,5,10081,10
4561,5,5801,1,16245,11
1512,7,12913,5,6508,8
1629,11,10946,8,2432,4
13500,11,10651,7,4488,1
1014,7,5483,0,19504,4
986,8,16758,1,8796,4
12614,5,5953,5,6072,3
19387,10,8082,0,12087,5
3477,7,8696,0,1824,0
7189,4,18958,6,8955,3
1166,9,14790,11,15691,8
6480,9,5587,10,5802,1
7250,5,6058,1,3676,7
12249,10,10234,2,16301,6
15954,11,4055,6,7661,2
17582,1,1720,7,8846,9
10581,9,17362,5,14844,3
17069,0,2036,4,5901,10
11225,3,18163,10,1575,7
16325,5,4342,5,3516,2
3257,0,16141,3,7876,3
3279,5,13546,0,6133,10
7220,4,2247,3,8053,1
17748,2,4172,4,11814,4
227,2,13253,2,5514,1
6626,4,15094,9,10143,1
15298,7,18442,1,233,2
527,7,6544,1,908,7
18208,1,3483,4,4525,0
9348,10,16416,7,18110,2
7038,3,8879,4,15992,0
2290,5,10132,8,9240,11
7657,1,176,10,15103,9
8864,5,7984,0,15413,7
17295,0,18195,2,15793,9
14515,2,17674,11,9995,9
10333,1,473,3,2428,2
15612,11,17013,9,6441,3
18628,11,7928,2,3973,3
8073,2,8832,9,17068,9
13118,11,15168,6,2753,8
18150,10,61,2,9763,8
8283,8,397,6,4490,5
17451,8,5842,7,2649,5
11832,5,1457,8,8002,1
11569,10,2738,2,16781,1
18667,9,18715,10,17846,1
10942,6,15586,2,14761,1
6203,7,15408,5,1635,4
8446,11,15176,0,13705,3
4791,6,4248,6,6042,9
4835,1,14645,8,16052,6
5398,8,6043,0,1315,6
13452,9,17281,5,1982,10
14802,4,14810,5,6142,9
11666,10,9758,9,6315,0
1752,7,7007,6,19537,5
4245,1,12986,4,19938,11
4904,9,2812,11,14068,2
10311,6,8187,7,9840,8
15179,4,6185,5,8141,8
1742,2,5510,6,11242,4
18340,2,17801,3,15030,7
1552,4,3269,2,16362,5
7132,2,8041,0,5836,7
6856,5,408,5,3616,10
5045,8,10547,11,5218,0
2842,0,16788,8,16817,5
14489,9,11037,7,965,11
12949,8,1322,1,19845,3
15395,10,5722,1,14980,0
1303,9,6792,0,14549,4
14182,8,5557,4,17922,4
6240,9,14663,2,1619,5
14703,10,2704,5,13370,2
14243,8,4926,6,19649,3
1854,7,4949,6,9934,1
17404,2,762,8,18053,11
6649,10,14468,8,8302,0
9321,0,12578,3,7831,9
17010,10,11371,8,18930,9
14942,11,3990,10,16189,11
355,9,10432,5,11208,10
6328,3,10453,11,16332,4
892,10,9535,4,7615,11
7635,3,12314,9,13051,2
18611,11,11618,6,17010,0
1592,9,15677,4,5806,7
15228,11,12254,1,8726,4
13186,8,15623,11,9860,8
15695,3,11398,5,8083,10
15520,6,6260,9,4574,2
12664,6,17389,6,4328,2
12333,4,4107,4,11673,3
838,4,3991,10,12844,11
7778,10,18707,11,6917,6
11078,1,18330,3,5263,6
14961,8,18552,0,19930,4
3205,7,12107,3,957,3
5632,1,12949,1,16432,9
8486,6,1904,5,5965,8
5132,2,511,6,11677,7
15687,3,9796,7,9180,2
8078,4,9515,8,12911,2
16044,3,11033,3,18705,2
14897,11,14913,8,16068,8
9319,4,724,0,9645,1
548,2,14923,4,3973,0
1666,6,1974,1,5532,0
13158,8,2656,4,18593,0
13850,5,13180,1,7418,11
9864,1,671,9,1895,0
8507,3,14259,8,11325,6
12231,8,4007,7,2743,6
8151,6,16406,2,14269,4
11795,10,15570,9,10486,8
19222,10,18070,7,15248,7
6709,6,11127,9,7306,6
3082,2,17291,10,17033,2
2354,8,15193,6,18216,3
15197,0,3053,7,17482,7
16771,5,19772,3,4929,5
17195,2,17545,4,10319,3
19359,8,16800,10,11247,9
6887,4,1646,0,6871,9
2297,1,12650,4,8872,0
4644,2,5212,7,3219,11
5818,8,17442,1,15160,3
19677,5,8670,8,13144,7
11016,6,6912,8,5730,0
10417,1,8594,7,9236,1
14714,0,10470,1,9343,5
1284,6,11566,3,11957,5
15549,1,18701,4,6973,7
6048,11,11268,5,16080,1
12700,0,19994,5,16802,1
108,3,566,8,1311,6
5731,11,3402,8,11207,5
7866,4,18897,4,17668,9
12679,0,6108,9,11556,9
5632,11,11630,7,9823,0
15203,9,4138,1,17716,9
1123,4,8705,8,3883,3
15065,9,5685,1,12985,2
19816,10,3809,9,13431,10
19708,3,3688,1,3026,10
12765,4,12560,10,7804,1
8308,9,10939,2,3756,9
16375,5,6353,1,17003,2
4335,5,13978,5,2101,2
260,6,16454,9,16559,4
1158,4,8512,8,16657,11
7491,7,4932,8,1249,4
10316,7,6888,2,19724,7
3041,4,18071,1,12522,6
4862,2,19138,7,15185,3
11939,1,12194,8,18068,5
1298,7,4289,0,19289,10
2933,8,10515,10,14096,3
16163,5,1314,6,18172,6
6798,4,7543,9,8516,5
19217,6,8568,7,10565,5
4363,2,10284,9,2649,6
7790,6,7914,11,4002,0
12554,3,16016,10,15667,10
13405,3,17288,7,2925,1
3156,5,18858,8,2393,9
2433,10,9981,0,1218,9
16804,7,2862,5,15370,3
4245,1,15304,8,5573,9
13829,3,17616,7,8033,0
14446,4,13317,0,10706,0
13223,1,17308,7,14494,6
8657,0,14167,7,8803,3
15678,4,12469,10,2668,3
1963,7,4632,1,9899,8
5866,2,14030,1,12394,10
13775,10,9349,5,669,7
16610,8,17453,10,16095,0
9752,11,6904,2,12499,1
11178,8,18190,11,9995,4
4560,7,3429,6,1072,1
6507,11,10054,7,9668,7
19185,10,2072,2,12421,7
12357,10,19634,0,8028,2
13493,10,2647,1,3325,10
7198,4,11364,2,4770,8
6010,6,7782,2,9125,7
15664,4,823,6,34,7
12573,7,1607,11,9260,0
7918,0,2428,3,222,8
19503,6,13123,6,7883,2
7345,1,7152,6,12545,2
18806,5,8218,6,6678,5
17309,8,10718,0,19370,11
11638,8,1820,1,17437,6
15363,6,4882,4,17957,5
19615,3,18878,8,6658,0
12162,2,7360,8,5806,3
1165,0,7339,11,14303,6
3052,11,16367,4,17339,10
13994,8,14465,2,1509,9
14102,9,6079,5,6069,2
8729,6,16453,8,16069,7
17801,6,471,7,7653,1
1939,5,12342,1,8354,8
14463,7,18896,10,19545,4
14746,5,5302,3,574,0
12163,8,10500,1,492,3
16220,7,4275,7,104,9
19419,9,3915,2,10641,6
9572,7,9074,5,7997,6
16728,3,9456,2,8664,3
17278,5,5028,2,2027,7
1226,1,10765,10,565,9
17805,6,5254,7,15024,10
3455,2,14547,7,5371,11
15551,0,9902,8,10712,0
8515,6,6629,1,1966,7
1369,8,14999,4,4956,2
9161,6,12104,0,8630,0
8308,2,4920,5,11947,9
13000,2,10866,1,76,9
12693,2,10288,8,3873,3
9829,4,17195,1,8485,4
4394,5,2574,8,8798,4
841,5,5926,3,112,8
310,1,15888,4,9485,10
13527,4,3521,3,14722,6
2682,6,3045,7,11488,11
14244,7,9166,1,1753,1
19364,8,18038,4,725,1
1090,6,2923,5,14749,0
1821,2,3654,3,9680,0
10026,1,14699,0,18091,3
13822,5,6512,0,10675,11
2772,11,13221,0,15867,11
5434,2,13968,5,10855,0
1298,11,14845,1,11925,6
399,11,16493,1,10183,2
4841,10,19848,11,18146,11
442,11,16575,1,13807,5
14498,4,10260,10,16906,5
15172,9,16260,9,7676,1
11820,11,7449,8,4606,6
18273,0,17602,8,8946,10
5374,9,3602,4,15827,3
19386,4,2219,4,13904,2
8057,4,11454,4,12395,5
15609,4,3160,10,6264,6
18797,4,3932,11,16329,4
15458,11,17632,3,10883,5
13982,4,9065,6,5462,5
5645,6,18796,8,3514,5
14035,5,19512,7,11724,7
8160,8,18252,8,7490,4
10196,6,1545,5,2658,3
6276,0,9003,5,6146,2
11772,10,3537,0,14054,9
15577,7,9296,2,4342,8
9986,0,6951,5,11754,4
18848,0,5829,5,1388,2
2858,10,18139,3,11891,8
8241,2,16278,9,18818,6
19377,11,6153,11,11266,0
910,0,7390,6,13716,6
4433,0,3363,9,996,11
19910,2,8616,2,1077,10
3346,2,7532,7,12270,4
2591,7,1027,5,763,1
14031,5,18321,11,17043,7
11832,3,16513,2,11909,10
3917,1,3383,9,1688,11
7002,6,3062,5,16434,5
1326,3,5000,8,4872,3
8452,9,10522,1,14107,2
8370,7,17525,5,5016,1
4612,7,9415,3,5490,6
5978,5,4709,8,6572,10
3775,1,15476,4,5537,10
10917,1,14436,3,1590,4
16327,9,16270,0,16979,5
4697,5,15160,0,1819,8
8408,9,15538,6,18218,5
19703,4,4193,2,5985,10
7915,8,16128,8,12558,10
1473,5,1022,10,15088,9
9440,6,11050,2,16255,6
3320,9,256,10,19143,0
15399,7,7764,5,8132,6
13145,3,12230,7,3348,11
14604,1,4363,10,16813,4
17878,3,14013,9,19860,1
18291,1,6966,10,2522,2
16597,4,7850,0,18439,11
760,7,6788,8,13768,6
3339,1,15428,8,7874,8
4878,7,14256,0,16770,3
5671,3,18544,2,11546,1
14521,11,13524,10,3411,5
14087,7,10576,5,69,5
1878,5,10328,7,8581,0
6286,3,1392,10,5192,5
2478,3,8221,10,2819,1
13858,6,6811,6,14390,7
2061,2,18248,1,19585,0
13350,9,3276,8,19414,2
4802,4,5269,6,14693,2
12854,4,9375,11,1759,4
14766,5,16744,9,12903,5
11371,4,14816,2,17983,8
4007,5,6780,0,5185,8
4321,11,3614,0,13538,6
4664,6,12332,2,17418,11
10570,10,14909,4,8059,6
4235,0,12183,9,4460,9
4067,1,8936,9,2583,3
7504,11,5956,11,15402,10
12701,7,3074,5,12991,6
599,1,4882,11,8140,0
10389,7,9961,4,4258,1
9790,7,3180,5,11886,5
7513,8,18020,10,15227,5
10878,3,15871,4,5347,0
9336,10,9079,6,17415,5
5620,2,2449,3,10662,4
17181,5,5839,10,8302,7
11830,1,15344,9,4431,3
17914,1,15039,4,609,6
1862,2,10545,5,17467,9
4102,0,1036,4,13284,11
4102,7,13198,11,3536,6
17770,11,15599,7,17234,0
15094,7,3089,11,15025,7
2618,5,12806,8,10881,2
17731,4,1383,3,18006,9
444,0,15819,0,13575,8
13916,10,9943,8,4087,5
2072,2,545,10,17459,0
6058,10,16476,2,12746,3
19315,11,12284,3,795,10
19835,1,16543,5,6733,0
9795,11,2350,7,14418,5
19610,2,4222,5,16277,0
8219,2,17900,8,14852,6
14611,9,10701,3,19582,3
13426,7,3802,5,9435,2
13841,5,13195,8,16966,1
10477,10,9638,9,2088,2
6721,5,3601,5,9876,1
12930,4,8144,8,17673,1
5397,7,18283,11,15989,4
390,8,7602,8,14402,3
15177,3,2485,9,12937,4
15849,6,1303,2,11253,0
9861,2,4364,7,15076,7
15198,8,17560,8,18040,4
2767,6,4336,4,6509,2
18463,2,6296,2,12857,6
11849,11,2335,3,15587,3
5441,2,7638,7,5702,9
10504,3,4090,8,12613,5
8324,4,6787,4,11642,10
16468,8,4267,0,9860,1
19926,10,17287,1,19196,3
14867,9,18313,1,18037,5
19964,6,2805,1,15718,3
12863,7,16224,0,3600,4
17792,1,19024,6,7026,8
2688,5,1798,9,4500,3
2163,1,3668,6,11887,1
7996,10,4130,4,18169,4
16840,9,5661,0,18049,0
5588,10,3527,1,8262,4
14397,1,11345,8,16097,0
3430,8,13712,2,17600,1
18751,6,18474,5,13546,7
14590,2,11410,2,4430,10
14284,11,10122,2,15069,10
14091,1,10081,2,13118,6
8778,1,3054,7,15517,6
3821,6,15290,2,18973,5
4936,2,2297,8,2349,6
16587,2,3220,5,16046,7
3848,9,3306,2,8026,9
11942,2,3716,0,5269,8
17571,9,17034,2,1756,5
16736,1,6595,10,4910,7
13580,9,12169,2,8715,3
18410,1,1804,11,12106,7
5102,0,19998,2,12846,6
2676,7,11732,8,13636,6
7535,2,6821,4,19086,3
11322,6,14272,9,3216,3
8986,3,13496,11,14556,4
4503,6,16830,5,5814,7
14163,4,9781,4,16332,3
14776,8,19483,5,16599,6
17802,1,14281,1,7240,11
6048,1,15509,4,15718,7
13227,0,19407,8,2582,1
6342,0,13123,3,14206,2
5617,4,4433,11,8408,8
3700,9,8513,4,5683,11
1368,9,3795,4,15485,10
4024,3,19174,3,93,2
3662,3,11572,6,7859,2
7618,7,3853,11,15729,10
9775,8,1866,1,1900,9
13731,10,2688,10,19755,7
15099,0,15327,5,19285,0
4631,5,13739,10,2573,2
13493,8,4042,0,8226,5
6887,3,17993,3,2412,4
7031,8,13338,7,18986,4
13744,2,5247,1,15114,1
3914,5,17894,3,13034,2
7373,4,15120,8,7248,11
9177,1,14821,11,4690,8
15022,5,3252,8,3704,11
241,6,5165,1,2198,7
4067,1,12156,5,19880,1
17160,6,9530,3,19399,1
11416,2,10764,4,18004,5
7875,10,11681,0,11692,1
5464,4,2459,4,6350,5
7613,9,14834,0,14185,3
11606,7,13353,10,8659,4
1662,10,6320,8,15680,0
1884,10,16044,8,18781,2
11316,9,12298,1,18488,0
5365,5,4514,10,4260,1
2160,0,13235,7,6436,1
304,11,11716,6,12683,11
19477,6,9979,6,7869,0
11296,2,2758,1,18427,8
18497,11,1913,5,6437,2
17187,10,6612,0,3527,2
5463,1,17248,5,9358,7
370,8,9166,10,2901,5
15441,10,12163,3,11893,0
19648,6,11841,10,17963,8
3067,4,9975,1,8040,2
8859,7,1586,9,6800,8
19035,1,9985,2,18604,5
210,10,6699,0,14443,6
4480,9,14473,2,3531,5
18755,1,1181,11,1061,10
17956,2,15811,11,7305,7
10045,10,60,4,7732,2
12826,7,143,8,7639,3
1165,11,7934,1,418,2
18316,9,5788,5,637,5
9757,8,9767,10,5151,9
15086,3,18310,11,14874,2
19531,11,3345,8,13340,8
12084,7,186,11,13561,11
8085,10,3008,10,7548,9
5367,7,10338,0,7935,8
6809,6,4518,9,6882,3
1792,7,13274,2,4559,3
3419,3,727,4,3231,1
15039,8,7419,8,8880,10
4290,5,12367,9,18710,5
144,11,10690,11,13871,1
17716,3,281,7,10408,4
18627,0,8477,8,9693,10
8697,10,14448,3,18779,10
18962,3,4110,5,2360,10
3262,9,12032,9,560,5
15471,7,7925,5,8052,2
2180,5,3348,6,12907,8
6732,1,13038,7,11087,6
13317,1,3501,1,10088,2
14273,2,2683,6,10994,11
3319,11,10542,9,16882,2
11795,4,13738,0,13219,9
8478,8,19722,8,10715,7
8831,5,601,6,18057,1
3109,3,16538,11,11383,1
17213,9,15002,6,1096,2
12696,10,15597,8,15557,1
13452,5,11523,6,3564,3
5851,2,5675,10,19560,4
3154,5,19363,1,16673,3
10036,6,5409,1,700,3
2586,5,15853,3,15935,8
5197,1,13298,3,15508,9
16341,6,3186,1,1195,4
3069,5,17671,8,16889,3
6144,10,2761,9,6134,8
13120,6,15096,10,7072,11
2497,5,11526,9,4578,5
8713,5,7961,5,18829,7
6950,3,18171,3,13521,0
6281,1,18258,4,8159,1
13461,0,4888,10,4714,7
10958,2,5468,4,5357,11
12834,11,2069,0,7116,10
6144,0,15706,11,8805,6
15742,11,4165,8,19804,3
683,4,19724,6,19368,8
19196,1,316,1,7898,1
1300,3,11493,0,7664,11
12970,11,13403,6,1736,6
12936,1,8488,1,12436,0
16633,4,18355,10,19445,2
12417,1,16585,3,16592,7
13011,10,12062,5,13535,1
9629,4,3210,0,4231,11
2920,11,904,4,6886,1
16825,5,14153,0,17758,8
4371,0,11897,7,12415,9
559,4,12104,6,3128,10
14522,0,17956,2,2245,5
5000,5,773,7,9745,4
12637,11,15896,3,6664,7
910,1,3685,5,308,5
2899,11,383,5,19251,11
14692,11,2235,1,3648,8
15539,8,5254,2,6314,8
15394,10,14409,0,9403,8
9874,1,12688,3,640,11
14257,4,2054,11,18075,11
1259,9,17318,0,9243,9
290,3,6445,9,16883,4
13116,2,10623,4,12460,9
12944,2,8295,6,11542,8
18500,8,2286,1,7405,0
1173,8,11929,0,335,5
7928,0,9255,6,18057,1
4198,4,11362,7,7516,8
12673,1,16088,3,11510,4
19502,3,6826,7,6414,0
11074,1,13573,11,19805,1
1254,8,8764,3,6125,9
12908,9,10975,1,12678,0
13832,10,11320,9,8115,1
18443,1,1876,1,7377,1
13227,8,10396,10,1083,5
5399,10,2793,3,13828,0
4672,6,12540,10,5781,2
19220,5,2807,3,13548,2
18464,10,7129,9,12764,9
11419,0,17616,8,3171,1
7751,3,5524,9,6078,6
18000,2,3266,0,16543,11
11315,2,6610,6,9008,1
14869,3,5138,1,17606,2
12901,11,1785,11,19556,9
15358,6,881,11,657,9
17135,8,19726,8,7350,5
10771,6,4541,8,12154,4
16457,5,4505,6,4590,5
3273,5,1963,0,9773,1
19572,3,10618,7,7184,1
17185,0,6266,0,9924,8
5831,4,2516,1,16309,5
14380,5,1879,4,2613,6
12937,9,11131,10,6162,9
10734,11,2192,7,17503,0
15865,8,6058,1,14674,11
13823,8,3654,1,16634,5
14009,0,16057,0,12588,8
11814,6,4769,10,2144,0
10980,10,16582,0,1744,0
14633,6,3362,1,17857,3
12612,6,13066,8,19717,8
2713,10,5474,8,17056,9
1293,4,2304,9,4921,7
6752,8,15040,0,14029,9
10067,2,18820,3,19188,8
15242,5,11950,5,19768,0
5980,6,15146,1,8895,9
7116,3,17093,3,4180,7
19756,6,11713,11,15067,7
12567,4,6315,0,15433,5
5586,7,4743,11,5235,0
7123,9,2781,9,16242,2
474,4,6241,7,16109,11
10170,10,6754,11,16907,6
12200,7,10402,2,10228,6
9414,10,8739,1,18339,5
17646,0,13061,2,238,5
4952,9,8693,2,13488,6
16265,11,11274,1,8165,6
9382,9,7091,8,18528,7
11282,9,10178,11,7058,3
12364,10,17301,11,1078,0
13865,10,17864,7,16199,2
9045,8,512,4,12341,6
14870,2,6938,2,447,5
13561,3,9580,7,2897,9
17789,9,9609,7,17694,0
4789,5,3089,6,7281,6
16080,3,14354,1,18732,4
3195,2,19149,3,17279,11
12661,5,2806,9,19053,10
1788,10,3200,7,15314,11
5332,3,17747,10,3563,11
19666,4,15927,3,17020,0
2625,3,8611,9,3077,10
19809,1,6628,7,4280,2
7789,10,4054,5,7114,6
12921,4,1174,7,3513,1
16811,8,2563,1,14632,3
6369,0,19517,8,16058,1
5392,1,695,2,11524,6
5114,0,15779,8,13339,8
2468,9,14606,10,1157,5
2492,1,16924,8,7062,7
10648,1,8939,2,15026,7
10205,10,19331,10,7079,7
16843,8,15909,8,8232,2
14908,1,16597,7,4300,1
9784,10,12663,4,2715,4
9286,9,5252,6,5117,5
936,9,10444,5,15057,4
8258,4,12918,8,17325,5
17246,4,7804,1,17206,1
9634,4,4758,10,7609,9
4593,8,1239,2,1573,6
16032,4,12003,4,8050,7
18721,11,200,6,11991,9
7267,9,6674,7,13853,3
1400,9,9483,10,19656,4
7435,3,9244,5,3532,1
8276,8,6354,3,8104,9
7257,9,15467,3,7016,5
16770,3,5607,4,1592,6
10827,6,3053,8,5882,0
9093,1,9503,5,5609,3
15226,8,2722,3,2479,10
6423,0,8172,8,9329,1
11380,9,15874,7,13410,4
1630,11,6280,1,7199,7
1785,2,16864,7,8233,11
4158,8,15913,9,12734,4
10898,4,812,8,9084,7
6819,7,17598,8,3782,2
13075,10,6427,5,11018,1
10406,6,4945,0,19523,0
10609,6,3736,3,11539,3
6221,3,16302,9,16924,7
8738,4,15294,6,1409,6
7171,8,4163,8,19499,0
6919,8,14150,4,3671,2
4808,0,7894,0,8382,1
5821,10,19850,10,1089,5
15464,8,8217,9,2455,5
13303,4,12593,9,17840,1
12160,6,6896,6,10386,0
8621,1,16202,10,5373,5
4427,10,19424,5,11830,2
2249,3,19826,11,14884,6
4149,5,1506,10,18483,11
18588,9,1616,4,3027,3
2858,5,17393,3,11415,6
11000,1,4604,9,2797,10
16942,4,1756,8,14869,9
9178,5,18346,7,12709,7
6546,8,9015,1,9139,6
4488,2,16143,4,7389,7
8031,4,10239,3,573,6
8804,0,12664,7,2296,1
19305,1,6003,7,18435,4
1651,2,19840,4,9562,6
95,9,3531,10,5882,4
4163,0,3359,0,11008,0
7541,2,2225,6,6465,2
1437,6,17530,6,17958,11
18467,5,19877,11,1202,0
17014,4,16720,1,3719,10
1110,8,13757,11,11555,11
19062,4,19206,9,7354,0
5199,8,9199,9,1977,6
12244,11,8428,3,537,9
8022,4,16093,10,10665,4
557,6,13388,3,18903,1
16588,0,14948,2,13872,9
17654,7,13647,7,6160,7
15898,4,2058,7,7569,7
13266,4,7205,5,7441,4
7351,5,12298,9,3201,7
18237,7,19641,5,11784,0
7395,8,3172,3,19643,0
7651,10,7460,2,4711,5
15322,9,8596,4,9668,9
11738,11,11130,9,7865,8
2217,5,18644,4,3154,1
9970,0,8148,11,1786,9
2175,3,5633,5,997,5
8221,3,3149,3,241,1
19841,7,15614,7,12175,8
14512,8,1656,7,11561,3
19236,3,13851,11,1435,0
19084,5,2763,5,703,1
8426,10,4003,0,491,8
15790,0,14336,9,784,4
11673,0,2978,6,13486,7
15654,6,11043,3,12077,4
18797,3,14680,2,14576,6
5297,1,12374,2,7989,5
6412,10,11199,1,7539,3
455,5,3756,2,12618,9
14149,6,1368,0,16242,1
13175,11,10868,10,5862,7
3075,8,1062,2,2219,0
6021,0,12106,4,12480,10
2342,10,9346,8,5000,4
18551,1,15549,10,2811,5
10705,1,2411,10,4206,3
6483,10,11003,7,3334,8
8065,1,4189,4,1610,1
14333,2,8525,4,7980,11
11442,6,16677,10,9152,1
6573,0,16609,8,5982,7
10413,11,12797,4,15653,7
19838,0,16984,10,19431,4
4738,6,9417,10,12139,9
1418,8,6624,9,16656,5
13488,10,15416,3,8723,6
8587,4,6996,3,986,3
648,0,7369,6,3943,1
12600,10,8330,10,12801,4
12405,2,17040,0,8889,5
6360,9,13534,5,8098,2
15746,11,7216,0,8692,11
12136,1,18703,9,18707,5
410,5,5271,3,7343,5
13402,11,15974,10,13471,1
12326,2,4955,7,5707,1
7478,7,6529,11,9048,3
13321,6,8758,4,1288,7
4997,0,12083,3,13832,3
10950,10,18494,9,17246,11
556,7,8295,6,1895,0
4596,4,17438,5,15897,10
18689,7,14337,11,12064,5
16177,2,9677,7,13050,2
6097,1,6785,0,7639,8
2705,6,18401,1,16690,0
14548,2,9264,1,12670,2
10778,11,4806,8,16517,2
7188,7,18547,8,14329,8
11494,3,3111,8,5969,4
1063,6,2046,10,517,8
13657,8,14284,11,8133,1
845,10,10070,11,9319,1
2108,4,4481,2,16501,1
19809,10,4891,1,5123,5
14182,3,16545,0,15669,10
5744,4,14555,4,11021,4
17229,1,2949,10,4082,11
14545,5,5860,10,8993,6
9733,5,497,1,5067,7
9142,10,4054,10,19307,4
18721,7,7867,2,7125,11
13457,8,7536,11,11193,11
16172,5,4136,9,4966,3
3592,6,10422,9,2429,11
11053,8,4903,2,14685,7
18006,8,10055,6,14693,8
14393,7,5501,9,2313,3
16202,11,11645,3,13915,5
1434,8,19259,2,2632,8
9770,7,12488,2,8029,10
7564,10,4114,9,12145,5
18478,5,4775,7,15454,2
9472,0,10507,8,7667,0
18394,0,5017,5,4907,8
12188,9,18564,0,5283,5
12608,9,16472,11,16608,4
2591,0,1345,2,612,10
2030,3,9425,0,8949,11
19445,10,6303,5,2665,4
17073,4,2561,8,9581,7
11103,8,11278,8,17349,7
12785,2,3784,0,12573,3
11524,1,11963,10,2733,7
16831,3,11814,2,8492,10
7588,9,9820,7,18489,2
6157,7,5248,9,11782,3
2241,8,9703,5,8738,10
19479,10,8379,3,15627,11
19070,0,12692,6,4985,7
15590,0,13929,1,17980,1
12706,4,8780,9,15957,8
11770,5,17775,1,13624,7
9059,4,406,3,6803,0
13000,8,13104,11,13207,11
10124,6,5196,2,11223,8
2569,9,7038,1,253,4
18665,2,785,11,15239,4
7309,8,13294,0,2594,8
10242,1,18737,5,11555,5
6684,3,6920,10,19600,4
1071,0,16546,10,5325,2
18391,1,7214,3,15510,9
9680,10,5071,6,8398,10
14680,10,12758,10,11127,4
9248,8,3908,2,9894,3
11021,2,7400,1,10047,7
11013,2,6009,5,17614,0
6679,2,9211,11,13544,4
4657,4,5058,7,12787,5
14397,4,17287,6,14717,6
11769,4,2768,6,10776,7
5224,7,19708,10,16231,1
13942,4,13871,8,3481,1
16850,10,12296,5,19272,4
19179,9,17042,4,16944,9
14597,7,5448,2,16162,6
9454,11,6619,2,3886,1
5713,4,15675,4,16942,1
